,externalfilenum,jobtypedescription,address,issuedate,inspectiontype,fulldeficiency,outcome,inspectioncompleteddate,disciplinetype,general_contractor,checklist,statusname,deficiencies,x_coord,y_coord,processid,point,:@computed_region_qeuu_piif,:@computed_region_xxr9_iwz2,deficiencyresolved,resolveddate,permitclosedate,permitholder
773,BP2022-17092,Commercial / Multi Family Project,#112 1851 SIROCCO DR SW,2022-11-15T00:00:00.000,Progress,C1 and/or C2 letters required  and C-3 from the registered architectural professional of record to the field inspector at time of final inspection. Proper building permit is to be on each required document.,Acceptable Add Inspection,2023-04-19T00:00:00.000,Building Deficiencies,,Documents Commercial,COMP,False,-114.16907866423489,51.0374964829975,402796864,"{'type': 'Point', 'coordinates': [-114.169078664235, 51.037496482998]}",48,6,1.0,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,N\A
774,BP2022-17092,Commercial / Multi Family Project,#112 1851 SIROCCO DR SW,2022-11-15T00:00:00.000,Progress,Call 311 to book an inspection,Acceptable Add Inspection,2023-04-19T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-114.16907866423489,51.0374964829975,402796864,"{'type': 'Point', 'coordinates': [-114.169078664235, 51.037496482998]}",48,6,1.0,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,N\A
775,BP2022-17092,Commercial / Multi Family Project,#112 1851 SIROCCO DR SW,2022-11-15T00:00:00.000,Progress,"Field Level Hazard Assessment: Conditions were cold and sunny 1c. No unsafe conditions identified. Hard hat, Safety boots and vest worn.",Acceptable Add Inspection,2023-04-19T00:00:00.000,Building Deficiencies,,Field Level Hazard Assessment (FLHA),COMP,False,-114.16907866423489,51.0374964829975,402796864,"{'type': 'Point', 'coordinates': [-114.169078664235, 51.037496482998]}",48,6,1.0,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,N\A
776,BP2022-17092,Commercial / Multi Family Project,#112 1851 SIROCCO DR SW,2022-11-15T00:00:00.000,Progress,File complete upon receipt of documents Please send documents to pasqualino.vaccaro@calgary.caplease include address and building permit on email.,Acceptable Add Inspection,2023-04-19T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-114.16907866423489,51.0374964829975,402796864,"{'type': 'Point', 'coordinates': [-114.169078664235, 51.037496482998]}",48,6,1.0,2023-04-20T00:00:00.000,2023-04-20T00:00:00.000,N\A
777,BP2022-17092,Commercial / Multi Family Project,#112 1851 SIROCCO DR SW,2022-11-15T00:00:00.000,Progress,"REC.D sprinkler system verification, and fire alarm verification and verification report.",Acceptable Add Inspection,2023-04-19T00:00:00.000,Building Deficiencies,,,COMP,False,-114.16907866423489,51.0374964829975,402796864,"{'type': 'Point', 'coordinates': [-114.169078664235, 51.037496482998]}",48,6,,,2023-04-20T00:00:00.000,N\A
778,BP2022-17092,Commercial / Multi Family Project,#112 1851 SIROCCO DR SW,2022-11-15T00:00:00.000,Progress,"Tenant Improvement Inspections Observations were: site is complete and occupied, no progress inspection completed for framing inspection.",Acceptable Add Inspection,2023-04-19T00:00:00.000,Building Deficiencies,,General Inspection Observations,COMP,False,-114.16907866423489,51.0374964829975,402796864,"{'type': 'Point', 'coordinates': [-114.169078664235, 51.037496482998]}",48,6,,,2023-04-20T00:00:00.000,N\A
779,BP2022-17092,Commercial / Multi Family Project,#112 1851 SIROCCO DR SW,2022-11-15T00:00:00.000,Progress,Sent C1-C2 arch to file.,Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,,,COMP,False,-114.16907866423489,51.0374964829975,430544677,"{'type': 'Point', 'coordinates': [-114.169078664235, 51.037496482998]}",48,6,,,2023-04-20T00:00:00.000,N\A
780,BP2022-17092,Commercial / Multi Family Project,#112 1851 SIROCCO DR SW,2022-11-15T00:00:00.000,Progress,brian.stephenson@avisonyoung.com,Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,,,COMP,False,-114.16907866423489,51.0374964829975,430544677,"{'type': 'Point', 'coordinates': [-114.169078664235, 51.037496482998]}",48,6,,,2023-04-20T00:00:00.000,N\A
781,BP2022-17092,Commercial / Multi Family Project,#112 1851 SIROCCO DR SW,2022-11-15T00:00:00.000,Final,No further inspections are required.,Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,,,COMP,False,-114.16907866423489,51.0374964829975,430733017,"{'type': 'Point', 'coordinates': [-114.169078664235, 51.037496482998]}",48,6,,,2023-04-20T00:00:00.000,N\A
782,BP2022-19814,Residential Improvement Project,111B CASTLEBROOK DR NE,2023-04-17T00:00:00.000,Final,Secondary Suite Inspection Observations were: 2 bedroom basement suite. Both windows meet egress.No further building inspections required.,Acceptable with Conditions,2023-05-25T00:00:00.000,Building Deficiencies,,General Inspection Observations,COMP,False,-113.96260513880512,51.10441963283629,431821687,"{'type': 'Point', 'coordinates': [-113.962605138805, 51.104419632836]}",297,5,,,,
783,BP2022-19782,Single Construction Permit,498 SAVANNA WY NE,2022-12-12T00:00:00.000,Gas Final,Additional support required for venting that serves HWT in mech room.,Acceptable with Conditions,2023-06-19T00:00:00.000,P & G Deficiencies,CARDEL HOMES,Gas Venting,COMP,False,-113.96121297619146,51.13758607817908,440416377,"{'type': 'Point', 'coordinates': [-113.961212976191, 51.137586078179]}",86,5,,,,
784,BP2022-17300,Commercial / Multi Family Project,93 PATINA RI SW,2022-11-15T00:00:00.000,Final,Base Building Observations were: Received P.Eng review of building envelope via email and submitted to permit file.,Acceptable,2023-04-20T00:00:00.000,Building Deficiencies,,General Inspection Observations,COMP,False,-114.17344652693423,51.05861987371068,426158816,"{'type': 'Point', 'coordinates': [-114.173446526934, 51.058619873711]}",90,6,,,2023-04-20T00:00:00.000,
785,BP2022-17182,Residential Improvement Project,4617B 4 ST NW,2022-10-12T00:00:00.000,Final,-self close hinge required on furnace room door-other trade permits to be completed prior to occupancy,Acceptable with Conditions,2023-05-02T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-114.07198471852459,51.093156511708095,431851232,"{'type': 'Point', 'coordinates': [-114.071984718525, 51.093156511708]}",67,4,,,2023-05-02T00:00:00.000,N\A
786,BP2022-19826,Single Construction Permit,59 AQUILA WY NW,2022-12-16T00:00:00.000,Final,"Contractor to complete items, then may continue",Acceptable with Conditions,2023-06-14T00:00:00.000,Building Deficiencies,MORRISON HOMES (CALGARY),Directives,COMP,False,-114.17199969777889,51.184930522146054,438541196,"{'type': 'Point', 'coordinates': [-114.171999697779, 51.184930522146]}",163,2,,,,
787,BP2022-19914,Single Construction Permit,236 CORNERSTONE GV NE,2022-12-14T00:00:00.000,Final,"Field Level Hazard Assessment: Weather was nice and sunny, slightly overcast, Guards, Handrails and Fencing were in place. No hazards were observed. Hard Hat, Boots and Vest were worn",Acceptable,2023-05-25T00:00:00.000,Building Deficiencies,JAYMAN BUILT,Field Level Hazard Assessment (FLHA),COMP,False,-113.93673390246025,51.156461653063396,434427434,"{'type': 'Point', 'coordinates': [-113.93673390246, 51.156461653063]}",204,5,,,,
788,BP2022-19914,Single Construction Permit,236 CORNERSTONE GV NE,2022-12-14T00:00:00.000,Final,"Pre-Possession Inspection Observations were:  Appliances were installed, smoke and co2 devices were in correct locations at time of inspection, furnace and HRV were working properly at time of inspection",Acceptable,2023-05-25T00:00:00.000,Building Deficiencies,JAYMAN BUILT,General Inspection Observations,COMP,False,-113.93673390246025,51.156461653063396,434427434,"{'type': 'Point', 'coordinates': [-113.93673390246, 51.156461653063]}",204,5,,,,
789,BP2022-17417,Commercial / Multi Family Project,#3820 888 3 ST SW,2022-11-15T00:00:00.000,Final,"Complaint Observations were: All required documentation received, project is substantially complete, no further building inspections are required.",Not Acceptable,2023-04-21T00:00:00.000,Building Deficiencies,,General Inspection Observations,COMP,False,-114.06967637339835,51.045047426407976,425194490,"{'type': 'Point', 'coordinates': [-114.069676373398, 51.045047426408]}",130,7,1.0,2023-05-03T00:00:00.000,2023-05-03T00:00:00.000,N\A
790,BP2022-15397,Single Construction Permit,8615 CITYSCAPE DR NE,2022-09-27T00:00:00.000,Final,Pre-Possession Inspection Observations were:   Building is fully cladded. No appliances installed. Rear door disabled. Workers on site.,Acceptable with Conditions,2023-05-12T00:00:00.000,Building Deficiencies,MATTAMY (NORTHPOINT),General Inspection Observations,COMP,False,-113.9489733703886,51.145527326180186,432951087,"{'type': 'Point', 'coordinates': [-113.948973370389, 51.14552732618]}",15,5,,,2023-05-12T00:00:00.000,
791,BP2022-20041,Residential Improvement Project,4644R 4 ST NW,2022-12-23T00:00:00.000,Final,9.7.2.1. Door viewer or sidelight required - Rear entry door,Acceptable with Conditions,2023-05-25T00:00:00.000,Building Deficiencies,,SCP Pre-Possession (All),COMP,False,-114.0710823725288,51.09430802775126,418310067,"{'type': 'Point', 'coordinates': [-114.071082372529, 51.094308027751]}",121,4,,,,
792,BP2022-20041,Residential Improvement Project,4644R 4 ST NW,2022-12-23T00:00:00.000,Final,"9.8.8.3. Height of Guards. 3) Exterior guards serving not more than one dwelling unit or a house with a secondary suite including their common spaces shall be not less than 900 mm high where the walking surface served by the guard is not more than 1 800 mm above the finished ground level.- Deck guards, outside of scope of work",Acceptable with Conditions,2023-05-25T00:00:00.000,Building Deficiencies,,Deck Inspection,COMP,False,-114.0710823725288,51.09430802775126,418310067,"{'type': 'Point', 'coordinates': [-114.071082372529, 51.094308027751]}",121,4,,,,
793,BP2022-20041,Residential Improvement Project,4644R 4 ST NW,2022-12-23T00:00:00.000,Final,Electrical permit to be completed prior to occupancy,Acceptable with Conditions,2023-05-25T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-114.0710823725288,51.09430802775126,418310067,"{'type': 'Point', 'coordinates': [-114.071082372529, 51.094308027751]}",121,4,,,,
794,BP2022-20041,Residential Improvement Project,4644R 4 ST NW,2022-12-23T00:00:00.000,Final,Mechanical permit to be completed prior to occupancy,Acceptable with Conditions,2023-05-25T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-114.0710823725288,51.09430802775126,418310067,"{'type': 'Point', 'coordinates': [-114.071082372529, 51.094308027751]}",121,4,,,,
795,BP2022-20041,Residential Improvement Project,4644R 4 ST NW,2022-12-23T00:00:00.000,Final,No further building inspections required,Acceptable with Conditions,2023-05-25T00:00:00.000,Building Deficiencies,,Directives,COMP,False,-114.0710823725288,51.09430802775126,418310067,"{'type': 'Point', 'coordinates': [-114.071082372529, 51.094308027751]}",121,4,,,,
796,BP2022-20041,Residential Improvement Project,4644R 4 ST NW,2022-12-23T00:00:00.000,Final,"Secondary Suite Inspection Observations were: Rear entry, stairs to deck platform, rear door at main floor level. Dedicated access to bsmnt suite, door to main has deadbolt. 2 bedrooms w/ SA and egress compliant slider windows. SA/CO at living. Kitchen and bath exhausts in place. Mech room has 2 solid self closing doors, SA/CO, 2nd furnace noted. Suite surfaces appear finished. Deficiencies as noted.",Acceptable with Conditions,2023-05-25T00:00:00.000,Building Deficiencies,,General Inspection Observations,COMP,False,-114.0710823725288,51.09430802775126,418310067,"{'type': 'Point', 'coordinates': [-114.071082372529, 51.094308027751]}",121,4,,,,
797,BP2022-20015,Single Construction Permit,39 BELVEDERE GR SE,2022-12-27T00:00:00.000,Final,"Contractor to complete items, then may continue",Acceptable with Conditions,2023-06-15T00:00:00.000,Building Deficiencies,ALLISTON GC,Directives,COMP,False,-113.90508060623203,51.043704636943296,440505709,"{'type': 'Point', 'coordinates': [-113.905080606232, 51.043704636943]}",40,9,,,,
798,BP2022-17567,Single Construction Permit,22 SAGE HILL HT NW,2022-11-09T00:00:00.000,Final,2-024Garage overhead door receptacle device box not approved for service mounting.  Replace with approved box.,Acceptable with Conditions,2023-04-21T00:00:00.000,Electrical Deficiencies,GENESIS BUILDERS GROUP,,COMP,False,-114.14977176452325,51.17255509115188,429939616,"{'type': 'Point', 'coordinates': [-114.149771764523, 51.172555091152]}",129,2,,,2023-04-21T00:00:00.000,
799,BP2022-20117,Residential Improvement Project,7 HUNTSTROM RD NE,2023-01-04T00:00:00.000,Framing,Alteration Inspection Observations were: Video Inspection. Repair after fire. Roof framing has smoke seal surface application. Repairs noted at top chords. Roof vents noted. P. Eng review collected by email and forwarded to City File. No deficiencies to report.,Acceptable  - Close Permit,2023-05-25T00:00:00.000,Building Deficiencies,CRAFTSMEN GROUP,General Inspection Observations,COMP,False,-114.0506477538832,51.12322880004237,412806046,"{'type': 'Point', 'coordinates': [-114.050647753883, 51.123228800042]}",123,4,,,,
800,BP2022-20117,Residential Improvement Project,7 HUNTSTROM RD NE,2023-01-04T00:00:00.000,Framing,Field Level Hazard Assessment: No unsafe conditions identified.,Acceptable  - Close Permit,2023-05-25T00:00:00.000,Building Deficiencies,CRAFTSMEN GROUP,Field Level Hazard Assessment (FLHA),COMP,False,-114.0506477538832,51.12322880004237,412806046,"{'type': 'Point', 'coordinates': [-114.050647753883, 51.123228800042]}",123,4,,,,
801,BP2022-20117,Residential Improvement Project,7 HUNTSTROM RD NE,2023-01-04T00:00:00.000,Framing,No Infractions Noted - No Further BLDG. Inspections Required,Acceptable  - Close Permit,2023-05-25T00:00:00.000,Building Deficiencies,CRAFTSMEN GROUP,Directives,COMP,False,-114.0506477538832,51.12322880004237,412806046,"{'type': 'Point', 'coordinates': [-114.050647753883, 51.123228800042]}",123,4,,,,
802,BP2022-20135,Single Construction Permit,376 LEGACY REACH CI SE,2022-12-19T00:00:00.000,Final,9.10.15.5. Eaves projecting within 1.2 m from the property line must have non-vented soffits. (front porch),Acceptable with Conditions,2023-06-22T00:00:00.000,Building Deficiencies,JAYMAN BUILT,HIRF,COMP,False,-113.99913109891554,50.857014317872725,441478010,"{'type': 'Point', 'coordinates': [-113.999131098916, 50.857014317873]}",155,14,,,,
803,BP2022-15598,Residential Improvement Project,61 MEDFORD PL SW,2022-11-02T00:00:00.000,Framing,"9.27.3.8 Flashing is required between cladding elements . Provide flashing over exterior wall openings and at every horizontal junction between finishes and substrates, flashings shall extend upwards not less than 50mm (2"") behind sheathing paper and have a minimum 25mm (1"") end dam at terminations.",Not Acceptable,2023-05-02T00:00:00.000,Building Deficiencies,LT CUSTOM HOMES,Building Envelope Cladding,COMP,False,-114.08939618520621,50.996341308841075,413399328,"{'type': 'Point', 'coordinates': [-114.089396185206, 50.996341308841]}",32,11,,,2023-05-05T00:00:00.000,
804,BP2022-15598,Residential Improvement Project,61 MEDFORD PL SW,2022-11-02T00:00:00.000,Framing,9.27.3.8 Slope flashing > 6% away from building.,Not Acceptable,2023-05-02T00:00:00.000,Building Deficiencies,LT CUSTOM HOMES,Building Envelope Cladding,COMP,False,-114.08939618520621,50.996341308841075,413399328,"{'type': 'Point', 'coordinates': [-114.089396185206, 50.996341308841]}",32,11,,,2023-05-05T00:00:00.000,
805,BP2022-17614,Single Construction Permit,470 SAVANNA WY NE,2022-11-03T00:00:00.000,Final,"9.14.6 Site grading, slope drainage away from the building",Not Acceptable,2023-05-03T00:00:00.000,Building Deficiencies,CARDEL HOMES,Exterior,COMP,False,-113.96101807676392,51.1382414083887,432656612,"{'type': 'Point', 'coordinates': [-113.961018076764, 51.138241408389]}",86,5,,,2023-05-04T00:00:00.000,
806,BP2022-17614,Single Construction Permit,470 SAVANNA WY NE,2022-11-03T00:00:00.000,Final,9.27 4  Seal mechanical penetrations at siding,Not Acceptable,2023-05-03T00:00:00.000,Building Deficiencies,CARDEL HOMES,Exterior,COMP,False,-113.96101807676392,51.1382414083887,432656612,"{'type': 'Point', 'coordinates': [-113.961018076764, 51.138241408389]}",86,5,,,2023-05-04T00:00:00.000,
807,BP2022-17614,Single Construction Permit,470 SAVANNA WY NE,2022-11-03T00:00:00.000,Final,9.8.3       Uniform rise/ run reqd throughout entire flight at front entrance.,Not Acceptable,2023-05-03T00:00:00.000,Building Deficiencies,CARDEL HOMES,Stairs,COMP,False,-113.96101807676392,51.1382414083887,432656612,"{'type': 'Point', 'coordinates': [-113.961018076764, 51.138241408389]}",86,5,1.0,2023-05-04T00:00:00.000,2023-05-04T00:00:00.000,
808,BP2022-20135,Single Construction Permit,376 LEGACY REACH CI SE,2022-12-19T00:00:00.000,Gas Final,Remove test gauge and can gas line at cooktop.,Acceptable with Conditions,2023-06-22T00:00:00.000,P & G Deficiencies,JAYMAN BUILT,Gasline,COMP,False,-113.99913109891554,50.857014317872725,441478012,"{'type': 'Point', 'coordinates': [-113.999131098916, 50.857014317873]}",155,14,,,,
809,BP2022-17709,Single Construction Permit,15 HEIRLOOM BV SE,2022-11-15T00:00:00.000,Final,"9.14.6 Site grading, slope drainage away from the building",Acceptable with Conditions,2023-04-20T00:00:00.000,Building Deficiencies,JAYMAN BUILT,SCP Pre-Possession (All),COMP,False,-113.91799116384375,50.884518386559364,429901337,"{'type': 'Point', 'coordinates': [-113.917991163844, 50.884518386559]}",210,12,,,2023-04-20T00:00:00.000,
